ad_id,source,ad_start,ad_end,days_active,spend,impressions,clicks,ctr,n_leads,inbounded_perc,high_leads_perc,adult_leads_perc,connected_call_perc,revenue,roas
120204601727120164,fb,"2 January, 2024","17 January, 2024",6,183.86,"8,857",11,0.12,1,0,0,0,0,0,0
120204622190650164,fb,"3 January, 2024","29 January, 2024",16,"1,460.92","43,896",262,0.596865318024,0,,,,,0,0
120204622200570164,fb,"3 January, 2024","21 January, 2024",5,251.16,"7,325",39,0.5324232082,0,,,,,0,0
120204622206110164,fb,"3 January, 2024","14 January, 2024",8,142.17,"4,647",34,0.7316548310738110609,0,,,,,0,0
120204622210140164,fb,"3 January, 2024","9 January, 2024",7,138.73,"4,188",24,0.5730659026,0,,,,,0,0
120204622217890164,fb,"3 January, 2024","23 January, 2024",8,48.71,"1,525",7,0.45901639344262295082,0,,,,,0,0
120204622268810164,fb,"3 January, 2024","29 January, 2024",10,94.16,"2,375",16,0.67368421053,0,,,,,0,0
120204622350720164,fb,"3 January, 2024","23 January, 2024",5,257.57,"6,106",34,0.56,0,,,,,0,0
120204624249560164,fb,"3 January, 2024","9 January, 2024",7,41.56,820,3,0.37,0,,,,,0,0
120204624312030164,fb,"3 January, 2024","25 January, 2024",7,200.4,"3,325",10,0.3007518796992481203,0,,,,,0,0
120204628690080164,fb,"3 January, 2024","9 January, 2024",7,26.33,487,1,0.2053388090349076,0,,,,,0,0
120204628778680164,fb,"3 January, 2024","8 January, 2024",6,174.59,"2,701",8,0.29618659755646057016,0,,,,,0,0
120204628806600164,fb,"3 January, 2024","2 February, 2024",24,"1,536.64","55,941",152,0.27171484242326737098,26,80.77,26.92,26.92,0,500,0.33
120204630570550164,fb,"3 January, 2024","12 January, 2024",5,207.3,"12,639",35,0.2769206424558905,4,25,0,25,0,0,0
120204634520290164,fb,"4 January, 2024","20 January, 2024",8,207.06,"5,230",50,0.95602294455066921606,2,50,100,0,0,0,0
120204637479240164,fb,"4 January, 2024","11 January, 2024",8,273.43,"6,623",19,0.286879058,0,,,,,0,0
120204644285910164,fb,"4 January, 2024","25 January, 2024",7,540.05,"25,706",75,0.29176067844083093,13,84.62,23.08,7.69,0,"6,500",12.04
120204683523760164,fb,"5 January, 2024","24 January, 2024",7,227.94,"9,928",19,0.191377921031,3,100,33.33,0,0,0,0
120204689215920164,fb,"5 January, 2024","8 January, 2024",4,22.26,464,1,0.21551724137931034,0,,,,,0,0
120204694943960164,fb,"6 January, 2024","10 February, 2024",36,"38,583.71","2,074,104","9,444",0.46,969,73.89,17.65,15.89,0,"42,500",1.1
120204712562860164,fb,"7 January, 2024","4 February, 2024",27,"4,375.69","191,896",959,0.4997498645099,75,80,30.67,14.67,0,"3,000",0.6856061558291378046
120204713503220164,fb,"6 January, 2024","6 February, 2024",18,425.81,"7,074",30,0.42408821035,0,,,,,0,0
120204713766200164,fb,"6 January, 2024","29 January, 2024",13,524.79,"8,593",26,0.302571860816944024,0,,,,,0,0
120204713801710164,fb,"6 January, 2024","3 February, 2024",9,296.4,"4,311",11,0.26,0,,,,,0,0
120204713818330164,fb,"6 January, 2024","8 February, 2024",31,"1,783.6","33,162",109,0.33,0,,,,,0,0
120204759062390164,fb,"9 January, 2024","17 January, 2024",7,79.01,976,7,0.71721311475409836066,0,,,,,0,0
120204759062400164,fb,"7 May, 2024","6 June, 2024",20,"1,374.9","26,767",135,0.5043523741921022,0,,,,,0,0
120204759062420164,fb,"9 January, 2024","31 May, 2024",77,"9,414.24","245,877","1,081",0.43965072,0,,,,,0,0
120204759062430164,fb,"3 February, 2024","17 May, 2024",31,"3,275.06","73,098",300,0.4104079,0,,,,,0,0
120204759062470164,fb,"7 May, 2024","3 June, 2024",25,"3,169.6","56,002",307,0.5481947073318810043,0,,,,,0,0
120204759062510164,fb,"8 May, 2024","6 June, 2024",16,589.65,"9,453",40,0.42314609118798265101,0,,,,,0,0
120204759062520164,fb,"8 May, 2024","5 June, 2024",19,425.69,"5,984",34,0.57,0,,,,,0,0
120204759062530164,fb,"8 January, 2024","8 February, 2024",10,288.42,"4,016",29,0.72211155378486056,0,,,,,0,0
120204759062620164,fb,"3 February, 2024","17 February, 2024",10,411.16,"6,234",31,0.497273019,0,,,,,0,0
120204759062640164,fb,"15 May, 2024","19 May, 2024",5,59.75,"1,277",10,0.7830853563038,0,,,,,0,0
120204759062670164,fb,"8 January, 2024","2 February, 2024",25,187.27,"4,264",25,0.5863039,0,,,,,0,0
120204759062680164,fb,"8 January, 2024","17 May, 2024",20,"1,110.15","25,156",111,0.441246621084,0,,,,,0,0
120204759062690164,fb,"9 January, 2024","24 May, 2024",48,"15,673.55","485,037","2,663",0.54903028016,0,,,,,0,0
120204759062710164,fb,"8 January, 2024","6 June, 2024",88,"65,032.38","2,116,574","12,727",0.6013019,0,,,,,0,0
120204759062720164,fb,"15 May, 2024","17 May, 2024",3,11.6,133,1,0.75187969924812030075,0,,,,,0,0
120204759062780164,fb,"8 January, 2024","17 May, 2024",33,201.65,"3,753",22,0.5861977085,0,,,,,0,0
120204759062800164,fb,"15 May, 2024","25 May, 2024",7,118.45,"1,890",2,0.10582010582010582011,0,,,,,0,0
120204759062840164,fb,"15 May, 2024","17 May, 2024",3,4.46,47,0,0,0,,,,,0,0
120204954238160164,fb,"14 January, 2024","5 February, 2024",6,190.5,"6,290",54,0.85850556438791732909,1,100,0,0,0,0,0
120204954238170164,fb,"14 January, 2024","25 January, 2024",7,145.21,"9,614",33,0.34324942791762014,3,66.67,0,0,0,0,0
120204954238190164,fb,"14 January, 2024","26 February, 2024",44,"56,364.56","2,820,970","12,899",0.45725406509108569038,"2,608",79.72,33.59,2.26,0,"294,500",5.22
120204954238200164,fb,"14 January, 2024","9 February, 2024",10,478.32,"18,104",98,0.54131683605832965091,10,80,20,0,0,0,0
120204954238210164,fb,"14 January, 2024","10 February, 2024",18,103.36,"6,146",37,0.60201757240481614058,3,100,0,33.33,0,0,0
120204954238230164,fb,"14 January, 2024","28 March, 2024",63,"20,575.66","1,932,326","4,394",0.2273943423625206099,555,71.89,18.74,5.41,0,"30,500",1.48
120204954238240164,fb,"14 January, 2024","21 January, 2024",8,74.37,"3,236",28,0.8652657601977750309,1,100,0,0,0,0,0
120204954238250164,fb,"14 January, 2024","7 March, 2024",47,"2,211.46","163,203",822,0.5037,54,85.19,27.78,7.41,0,"26,000",11.76
120205029254710164,fb,"17 January, 2024","20 January, 2024",4,7.02,348,1,0.28735632183908046,0,,,,,0,0
120205029254730164,fb,"17 January, 2024","16 February, 2024",5,24.22,885,10,1.13,2,50,50,0,0,0,0
120205029254740164,fb,"17 January, 2024","20 January, 2024",4,16.81,593,6,1.01,0,,,,,0,0
120205029254750164,fb,"17 January, 2024","20 January, 2024",4,5.88,214,0,0,0,,,,,0,0
120205029254760164,fb,"17 January, 2024","20 January, 2024",4,76.95,"2,782",22,0.7907979870596693027,3,66.67,33.33,0,0,0,0
120205029254770164,fb,"17 January, 2024","17 February, 2024",19,"3,405.74","107,694",820,0.76141660631047226401,102,74.51,33.33,3.92,0,"12,000",3.52
120205125698020164,fb,"19 January, 2024","26 March, 2024",68,"40,706.26","2,506,256","19,314",0.77063,"1,049",80.46,34.03,1.24,0,"129,500",3.18
120205131561470164,fb,"19 January, 2024","24 February, 2024",21,205.93,"10,062",80,0.79507056,3,100,66.67,33.33,0,0,0
120205150091040164,fb,"20 January, 2024","28 February, 2024",40,"34,229.6","1,872,277","8,301",0.44336388258788630101,"2,309",76.92,28.06,7.8,0,"211,750",6.19
120205150091050164,fb,"20 January, 2024","17 February, 2024",4,132.08,"5,538",33,0.59588299025,4,75,0,25,0,0,0
120205150091060164,fb,"4 February, 2024","26 February, 2024",17,159.8,"6,958",20,0.29,2,50,0,0,0,0,0
120205150091070164,fb,"20 January, 2024","29 February, 2024",38,101.63,"3,658",9,0.24603608529250956807,3,100,66.67,0,0,0,0
120205150091080164,fb,"20 January, 2024","2 March, 2024",41,"8,323.5","265,220",889,0.33519342432697383304,209,89.47,29.19,2.87,0,"25,500",3.06
120205150091090164,fb,"20 January, 2024","22 February, 2024",27,"2,002.08","77,592",216,0.27837921435199505104,26,88.46,30.77,15.38,0,"14,500",7.24
120205150091100164,fb,"26 January, 2024","21 February, 2024",15,"1,092.11","56,486",127,0.22,16,75,6.25,25,0,0,0
120205150091120164,fb,"20 January, 2024","25 March, 2024",52,"44,853.07","3,472,142","9,231",0.2658589424050053,"1,563",70.12,16.25,10.24,0,"89,500",2
120205150091130164,fb,"20 January, 2024","21 February, 2024",17,392.69,"14,923",36,0.24123835689874690076,5,80,60,0,0,0,0
120205150091140164,fb,"20 January, 2024","20 February, 2024",14,450.75,"24,340",58,0.23829087921117502054,10,80,10,10,0,0,0
120205153411140164,fb,"20 January, 2024","20 January, 2024",1,0.4,36,0,0,0,,,,,0,0
120205153470470164,fb,"20 January, 2024","20 January, 2024",1,0,1,0,0,0,,,,,0,0
120205198275760164,fb,"22 January, 2024","11 March, 2024",42,"3,110.5","192,981","1,419",0.735305548214591074,83,80.72,33.73,4.82,0,"15,000",4.82
120205205072750164,fb,"22 January, 2024","21 February, 2024",18,141.6,"10,253",59,0.575441334243636009,0,,,,,0,0
120205294313410164,fb,"25 January, 2024","27 March, 2024",63,"132,797.71","7,974,577","50,893",0.638190589920945023,"3,587",76.25,25.34,27.54,0,"216,244",1.63
120205294704620164,fb,"25 January, 2024","25 March, 2024",58,"50,747.3","2,728,877","13,826",0.5066553017963067,"2,036",71.71,20.53,35.02,0,"74,999",1.48
120205326278150164,fb,"26 January, 2024","17 February, 2024",11,809.07,"31,160",77,0.2471116816431322208,14,92.86,14.29,14.29,0,0,0
120205333203730164,fb,"26 January, 2024","24 February, 2024",15,909.51,"30,938",86,0.2779753054496089,20,70,15,15,0,0,0
120205375650960164,fb,"27 January, 2024","5 February, 2024",10,87.86,"5,298",16,0.3020007550018875047,0,,,,,0,0
120205376416470164,fb,"27 January, 2024","24 February, 2024",12,261.8,"17,006",122,0.71739386099024,4,100,50,25,0,0,0
120205376491350164,fb,"27 January, 2024","29 February, 2024",20,"1,044.42","31,414",161,0.5125103457057,32,81.25,28.13,62.5,0,0,0
120205724676950164,fb,"1 February, 2024","31 May, 2024",14,581.26,"14,732",78,0.52945967960901439044,0,,,,,0,0
120205724838580164,fb,"1 February, 2024","21 May, 2024",26,640.75,"17,375",96,0.55251798561151079,0,,,,,0,0
120205724877280164,fb,"1 February, 2024","5 June, 2024",20,"1,385.07","30,437",145,0.476393862732858035,0,,,,,0,0
120205730391340164,fb,"1 February, 2024","25 February, 2024",6,151.1,"3,995",11,0.275344180225281602,0,,,,,0,0
120205730905170164,fb,"1 February, 2024","22 February, 2024",8,119.59,"3,474",8,0.23028209556706966033,0,,,,,0,0
120205730998460164,fb,"1 February, 2024","20 February, 2024",7,117.85,"3,494",10,0.28620492272467086,0,,,,,0,0
120205731111780164,fb,"1 February, 2024","29 February, 2024",14,671.84,"14,996",46,0.3067,0,,,,,0,0
120205731297560164,fb,"1 February, 2024","21 February, 2024",9,268.23,"6,682",24,0.35917390003,0,,,,,0,0
120205786904760164,fb,"2 February, 2024","26 March, 2024",53,"26,949.12","797,047","3,752",0.4707376102037,0,,,,,0,0
120205787405400164,fb,"2 February, 2024","26 March, 2024",52,"12,126.28","320,886","2,586",0.805893681868327069,0,,,,,0,0
120205787473960164,fb,"2 February, 2024","9 March, 2024",28,"4,418.62","82,514",533,0.6459509901350074,0,,,,,0,0
120205787623440164,fb,"2 February, 2024","17 February, 2024",3,82.6,"1,554",2,0.12870012870012870013,0,,,,,0,0
120205787713170164,fb,"2 February, 2024","2 February, 2024",1,86.4,874,2,0.228832951945080092,0,,,,,0,0
120205787794490164,fb,"2 February, 2024","13 February, 2024",12,50.66,"1,020",7,0.6862745098039,0,,,,,0,0
120205787915630164,fb,"2 February, 2024","5 February, 2024",4,136.34,"2,881",21,0.7289135716765012,0,,,,,0,0
120205791162360164,fb,"2 February, 2024","1 March, 2024",22,"2,493.52","75,108",299,0.3980934121531661075,71,81.69,30.99,5.63,0,"22,500",9.02
120205872599710164,fb,"5 February, 2024","5 February, 2024",1,58.18,"2,194",7,0.31905195989061076,1,100,0,0,0,0,0
120205872599730164,fb,"5 February, 2024","26 February, 2024",5,36.37,"2,656",15,0.564759036,2,50,0,50,0,0,0
120205872599740164,fb,"5 February, 2024","13 February, 2024",2,41.03,"1,770",1,0.056,0,,,,,0,0
120205872599790164,fb,"5 February, 2024","18 February, 2024",2,11.33,568,2,0.352112676056338028,0,,,,,0,0
120205977355890164,fb,"6 February, 2024","22 March, 2024",46,"22,912.62","1,255,637","6,977",0.56,"1,802",80.41,24.64,89.73,0,"59,497",2.6
120205977355910164,fb,"6 February, 2024","27 March, 2024",51,"25,084.32","1,841,758","7,796",0.423291225014,"1,918",69.76,14.29,87.38,0,"51,998",2.07
120205977355920164,fb,"6 February, 2024","21 February, 2024",11,425.52,"16,033",100,0.6237135907191417701,11,72.73,36.36,90.91,0,0,0
120205977355930164,fb,"6 February, 2024","20 March, 2024",44,"16,477.76","943,352","5,569",0.5903416752177342074,"1,384",70.38,12.86,86.71,0,"14,000",0.8496300468024780067
120206040661710164,fb,"7 February, 2024","17 May, 2024",15,"1,008.78","22,364",122,0.5455195850473976033,0,,,,,0,0
120206040701510164,fb,"7 February, 2024","26 February, 2024",3,98.91,"2,706",20,0.73909830007390983001,0,,,,,0,0
120206040728710164,fb,"7 February, 2024","29 May, 2024",25,915.45,"20,943",112,0.53,0,,,,,0,0
120206040805360164,fb,"7 February, 2024","17 February, 2024",6,697.3,"17,498",118,0.6743627843182078,0,,,,,0,0
120206041248630164,fb,"7 February, 2024","25 February, 2024",7,156.14,"4,068",28,0.69,0,,,,,0,0
120206054894640164,fb,"8 February, 2024","21 February, 2024",6,170.22,"4,066",18,0.44,0,,,,,0,0
120206069348080164,fb,"8 February, 2024","4 April, 2024",47,"3,075.58","119,255",547,0.45868098,0,,,,,0,0
120206072100740164,fb,"8 February, 2024","5 April, 2024",55,"5,676.88","179,832",628,0.34921482272343076,0,,,,,0,0
120206072235250164,fb,"8 February, 2024","31 March, 2024",46,869.02,"92,294",144,0.156023,0,,,,,0,0
120206072704830164,fb,"8 February, 2024","5 May, 2024",76,"12,457.28","716,162","3,980",0.55574018169073,0,,,,,0,0
120206072704840164,fb,"8 February, 2024","27 March, 2024",41,809.52,"25,909",159,0.6136863638118028,0,,,,,0,0
120206072704850164,fb,"8 February, 2024","7 April, 2024",32,193.28,"5,315",36,0.67732831608654750706,0,,,,,0,0
120206086392850164,fb,"8 February, 2024","9 March, 2024",19,"1,836.66","45,059",292,0.648039,0,,,,,0,0
120206086415850164,fb,"8 February, 2024","25 May, 2024",21,"1,689.84","29,311",126,0.42987274402101600082,0,,,,,0,0
120206086903980164,fb,"8 February, 2024","3 June, 2024",15,744.76,"10,152",33,0.3250591017,0,,,,,0,0
120206086929510164,fb,"8 February, 2024","4 March, 2024",10,396.77,"9,871",30,0.30392058,0,,,,,0,0
120206289221180164,fb,"13 February, 2024","19 March, 2024",15,69.37,"1,011",12,1.19,0,,,,,0,0
120206289235270164,fb,"13 February, 2024","28 February, 2024",12,24.2,276,1,0.36231884057971014,0,,,,,0,0
120206289247460164,fb,"13 February, 2024","28 February, 2024",11,13.82,244,1,0.40983606557377049,0,,,,,0,0
120206289265370164,fb,"13 February, 2024","11 March, 2024",21,638.4,"9,483",70,0.73816302857745439207,0,,,,,0,0
120206289277210164,fb,"13 February, 2024","2 March, 2024",16,58.88,"1,096",6,0.55,0,,,,,0,0
120206289883340164,fb,"13 February, 2024","21 March, 2024",31,"1,113.32","75,390",383,0.508025,101,82.18,16.83,90.1,0,"4,999",4.49
120206290234330164,fb,"14 February, 2024","1 March, 2024",14,4.03,986,1,0.101419878296146045,0,,,,,0,0
120206306013990164,fb,"14 February, 2024","25 March, 2024",30,"1,121.98","112,713",436,0.3868231703530205034,80,66.25,12.5,91.25,0,0,0
120206325859230164,fb,"15 February, 2024","22 February, 2024",5,33.79,"2,216",17,0.76714801444043,3,33.33,0,66.67,0,0,0
120206325859260164,fb,"15 February, 2024","14 March, 2024",29,843.49,"82,988",497,0.598881766038,170,77.65,4.71,95.88,0,"9,500",11.26
120206325859280164,fb,"15 February, 2024","14 March, 2024",29,728.73,"68,426",651,0.95,188,68.09,7.98,94.68,0,0,0
120206333284810164,fb,"15 February, 2024","15 March, 2024",10,26.89,"1,473",19,1.29,6,50,16.67,100,0,0,0
120206334804050164,fb,"15 February, 2024","15 March, 2024",30,"1,892.97","119,008","1,391",1.17,400,69.75,7.75,91.75,0,"4,999",2.64
120206334826520164,fb,"15 February, 2024","17 February, 2024",3,15.32,898,2,0.22271714922049,2,50,0,100,0,0,0
120206334870130164,fb,"15 February, 2024","3 March, 2024",4,8.27,653,7,1.07,1,100,0,100,0,0,0
120206344812260164,fb,"15 February, 2024","12 March, 2024",19,940.43,"40,411",169,0.418202964539358096,5,80,20,0,0,"2,500",2.66
120206353925960164,fb,"15 February, 2024","29 February, 2024",13,320.9,"9,170",46,0.50163576881134133043,12,66.67,16.67,41.67,0,0,0
120206382378600164,fb,"15 February, 2024","18 March, 2024",14,274.54,"11,362",80,0.70410139060025,24,79.17,25,95.83,0,0,0
120206383791730164,fb,"15 February, 2024","8 March, 2024",6,83.21,"4,394",13,0.29585798816568047,0,,,,,0,0
120206387050680164,fb,"16 February, 2024","17 February, 2024",2,17.05,616,2,0.32,0,,,,,0,0
120206409674020164,fb,"16 February, 2024","8 March, 2024",5,317.46,"10,823",42,0.388062,5,80,40,40,0,"2,000",6.3
120206409740260164,fb,"16 February, 2024","13 March, 2024",12,171.39,"4,578",16,0.349497597204019,3,66.67,33.33,0,0,0,0
120206409957620164,fb,"16 February, 2024","1 March, 2024",8,396.68,"18,294",106,0.5794249480704056,1,100,100,0,0,0,0
120206410009600164,fb,"16 February, 2024","11 March, 2024",16,712.86,"17,099",107,0.63,8,75,50,0,0,0,0
120206543209420164,fb,"19 February, 2024","11 March, 2024",10,367.54,"6,233",48,0.770095,1,100,0,0,0,0,0
120206544449360164,fb,"19 February, 2024","2 March, 2024",5,226.53,"10,954",61,0.55687420120503925507,2,50,50,0,0,0,0
120206544546200164,fb,"19 February, 2024","10 March, 2024",13,257.77,"8,364",29,0.346724055,6,83.33,33.33,50,0,0,0
120206544652010164,fb,"19 February, 2024","29 February, 2024",8,214.73,"6,215",16,0.2574416733708769107,3,66.67,0,0,0,0,0
120206926490910164,fb,"1 March, 2024","7 April, 2024",27,"1,668.85","74,863",340,0.45,22,95.45,50,9.09,0,"4,500",2.7
120206926490930164,fb,"1 March, 2024","15 May, 2024",53,"50,425.59","2,137,415","10,321",0.48287300313696685014,"1,072",72.48,26.77,10.35,0,"64,500",1.28
120206926490950164,fb,"1 March, 2024","7 April, 2024",34,"3,027.79","154,262",477,0.309214194034,62,69.35,22.58,6.45,0,0,0
120206926491670164,fb,"1 March, 2024","16 April, 2024",46,"15,189.92","727,690","4,771",0.66,412,75.97,24.03,5.83,0,"11,000",0.72
120206926491710164,fb,"1 March, 2024","12 April, 2024",33,"4,952.56","137,886",704,0.51056670002755899801,171,76.02,26.9,15.79,0,"6,500",1.31
120206926491760164,fb,"1 March, 2024","18 March, 2024",14,761.44,"37,657",54,0.14,6,50,16.67,50,0,0,0
120206926491810164,fb,"1 March, 2024","18 March, 2024",18,508.63,"13,852",30,0.21657522379439792088,3,0,33.33,33.33,0,0,0
120206926491850164,fb,"1 March, 2024","30 March, 2024",15,886.06,"31,262",35,0.1119570085087,3,100,33.33,33.33,0,0,0
120206926491890164,fb,"1 March, 2024","21 April, 2024",52,"56,049.26","2,608,111","15,883",0.60898481698057,"3,403",71,17.48,16.51,0,"38,500",0.686895777036
120206926491910164,fb,"1 March, 2024","7 June, 2024",98,"111,187.51","3,950,846","14,879",0.3766029,"2,620",75.84,23.05,25.27,40.45,"504,000",4.53
120206926492500164,fb,"1 March, 2024","17 April, 2024",48,"18,118.24","924,534","7,367",0.7968338644116928096,"1,118",74.96,16.82,5.1,0,"21,000",1.16
120206926492690164,fb,"1 March, 2024","10 March, 2024",10,233.79,"6,523",9,0.14,1,100,100,0,0,0,0
120207071175190164,fb,"1 March, 2024","8 April, 2024",39,"18,085.03","755,526",0,0,"1,074",76.91,16.57,80.54,0,"37,500",2.07
120207071175210164,fb,"1 March, 2024","21 April, 2024",46,"10,626.81","868,894","2,375",0.273335988049,514,80.74,25.1,87.35,0,"47,500",4.47
120207071175240164,fb,"1 March, 2024","10 May, 2024",57,"10,805.57","1,224,258",273,0.02229922124258122063,508,69.29,12.6,82.68,0,"9,000",0.83290377092555043
120207071175260164,fb,"1 March, 2024","10 March, 2024",3,8.12,"1,349",0,0,0,,,,,0,0
120207071175270164,fb,"1 March, 2024","21 April, 2024",52,"22,145.84","1,004,054","3,218",0.3205006902019214106,895,78.99,21.23,87.04,0,"38,000",1.72
120207112447310164,fb,"2 March, 2024","1 April, 2024",29,"7,181.31","517,674","1,952",0.377071,433,62.82,19.4,75.98,0,"19,000",2.65
120207149924400164,fb,"2 March, 2024","20 March, 2024",7,289.61,"33,650",41,0.12,8,87.5,37.5,100,0,0,0
120207150339180164,fb,"2 March, 2024","23 March, 2024",13,413.21,"51,974",62,0.11929041,9,88.89,33.33,55.56,0,0,0
