ad_id,source,ad_start,days_active,spend,impressions,clicks,ctr,n_leads,inbounded_perc,high_leads_perc,adult_leads_perc,z3_coverage,n_connected_calls,revenue,roas
686459063433,google,"3 January, 2024",37,106.22,"13,505",96,0.7108478341355054,1,100,100,0,100,0,0,0
686502101671,google,"3 January, 2024",38,384.59,"28,215",290,1.03,6,100,33.33,0,66.67,0,0,0
686504265586,google,"3 January, 2024",38,"6,502.26","607,525","2,453",0.403769392206082054,190,77.37,19.47,14.74,52.38,0,"19,000",2.92
686553318122,google,"3 January, 2024",38,164.59,"19,095",210,1.1,2,50,0,0,100,0,0,0
686553318128,google,"3 January, 2024",36,134.05,"7,335",71,0.97,2,100,0,50,50,0,0,0
686553486686,google,"3 January, 2024",38,483.19,"66,525",366,0.5501691094,5,80,20,0,75,0,"2,000",4.14
686553535565,google,"3 January, 2024",38,"1,512.19","71,245",507,0.71162888623763071093,37,67.57,21.62,21.62,56,0,"3,500",2.31
686553540200,google,"3 January, 2024",38,"1,338.04","128,019",402,0.314016,32,53.13,6.25,37.5,29.41,0,0,0
686553554108,google,"3 January, 2024",38,256.68,"23,153",130,0.56148231330713083,5,100,20,20,20,0,0,0
686553575927,google,"3 January, 2024",37,"2,652.79","234,055",765,0.32684625408557817607,79,77.22,24.05,20.25,26.23,0,"6,500",2.45
686553579557,google,"3 January, 2024",38,"9,458.38","730,465","2,764",0.3783891083077,307,74.27,14.66,24.43,32.02,0,"5,000",0.52863157438097098
686553579818,google,"3 January, 2024",38,142.56,"11,195",70,0.63,2,100,50,50,0,0,0,0
686553579833,google,"3 January, 2024",38,"2,129.23","96,913",799,0.8244507960748300022,32,84.38,21.88,31.25,59.26,0,"22,500",10.57
686553582629,google,"3 January, 2024",38,"1,376.95","186,507","1,331",0.7136461366061,33,78.79,30.3,15.15,61.54,0,"9,500",6.9
686553584393,google,"3 January, 2024",38,259.14,"31,047",191,0.62,4,100,0,25,50,0,0,0
686553589175,google,"3 January, 2024",38,"1,303.74","19,823",279,1.41,39,82.05,25.64,10.26,50,0,"10,000",7.67
686554786940,google,"3 January, 2024",41,"8,257.06","762,805","2,744",0.359724962474027,263,75.67,23.57,18.25,48.24,9,"42,500",5.15
686554786943,google,"3 January, 2024",37,156.18,"15,958",76,0.47625016,1,100,0,0,100,0,0,0
686554786946,google,"3 January, 2024",41,"2,769.83","178,035",452,0.25388266352121773809,31,77.42,29.03,9.68,33.33,0,"7,500",2.71
686554786949,google,"3 January, 2024",37,182.12,"19,240",69,0.36,4,75,25,0,33.33,0,0,0
686554786952,google,"3 January, 2024",37,166.25,"14,398",77,0.53479649951382136408,1,100,100,0,100,0,0,0
686554786955,google,"3 January, 2024",37,"1,001.78","79,559",269,0.34,13,84.62,15.38,7.69,63.64,3,0,0
686554786958,google,"3 January, 2024",41,"74,827.11","7,256,396","23,111",0.31849143844961052,"2,083",74.03,19.92,7.54,57.13,10,"276,000",3.69
686554786961,google,"3 January, 2024",41,"5,546.32","479,678","1,862",0.38817706878364236008,185,73.51,21.62,10.27,50.74,2,"14,750",2.66
686554786964,google,"3 January, 2024",41,"2,952.53","184,263",715,0.388032,66,83.33,27.27,12.12,65.45,0,"9,000",3.05
686554786967,google,"3 January, 2024",37,"1,585.03","147,978",493,0.33,48,72.92,12.5,10.42,48.57,0,"5,000",3.15
686554786970,google,"3 January, 2024",37,315.93,"32,501",116,0.35691209501246115504,6,66.67,16.67,16.67,25,0,0,0
686583416597,google,"4 January, 2024",16,"1,635.54","152,736","1,327",0.8688194008,45,75.56,33.33,4.44,52.94,0,"2,500",1.53
686754870661,google,"5 January, 2024",15,591.26,"66,347",449,0.67674499223778016,8,75,0,25,16.67,0,0,0
686754870664,google,"5 January, 2024",15,"1,425.6","172,066","1,405",0.816547138888566015,28,75,3.57,14.29,61.9,0,"6,500",4.56
686754870667,google,"5 January, 2024",15,"7,873.86","1,028,337","9,938",0.9664147065,238,68.91,13.45,10.5,50,0,"9,000",1.14
686754870670,google,"5 January, 2024",15,274.78,"26,888",184,0.68432014281463850045,4,75,0,25,33.33,0,0,0
686754870673,google,"5 January, 2024",15,594.23,"50,692",412,0.81,6,83.33,0,16.67,60,0,"6,500",10.94
686754870676,google,"5 January, 2024",15,"1,723.28","132,066","1,535",1.16,18,77.78,33.33,11.11,64.29,0,"14,000",8.12
686754870679,google,"5 January, 2024",15,"2,605.27","392,948","8,072",2.05,72,65.28,8.33,9.72,42.55,0,"6,500",2.49
686849884935,google,"6 January, 2024",17,"12,665.64","294,193","2,300",0.7817997029,95,77.89,33.68,15.79,45.95,0,"20,500",1.62
686849884938,google,"6 January, 2024",52,"25,369.48","2,651,696","43,625",1.65,371,64.15,25.07,2.7,50.42,11,"35,000",1.38
686849884941,google,"6 January, 2024",31,"13,235.76","420,163","1,836",0.44,225,84.44,34.22,5.78,63.16,0,"42,500",3.21
686849884944,google,"6 January, 2024",31,"61,393.09","4,270,596","13,678",0.32028,"1,284",70.72,23.6,7.48,44.16,13,"72,500",1.18
686849884947,google,"6 January, 2024",31,"11,515.21","651,384","3,422",0.525342962062,186,83.87,32.26,17.2,50,0,"29,000",2.52
687320829796,google,"10 January, 2024",10,"4,060.79","82,645","1,572",1.9,97,62.89,15.46,9.28,54.1,0,"10,000",2.46
687320829799,google,"10 January, 2024",10,179.46,"6,907",75,1.09,3,100,0,0,33.33,0,0,0
687320829802,google,"10 January, 2024",10,"21,934.02","1,844,359","6,857",0.37178228316721419203,"1,336",79.49,28.37,13.47,47.65,8,"163,501",7.45
687320829805,google,"10 January, 2024",10,628.18,"13,723",177,1.29,9,88.89,11.11,11.11,50,0,0,0
687320829808,google,"10 January, 2024",10,444.41,"22,310",150,0.6723442402510085,16,81.25,37.5,6.25,53.85,0,"6,500",14.63
688346740005,google,"20 January, 2024",13,"5,534.51","62,320","3,733",5.99,177,46.33,24.29,16.95,30.49,0,0,0
688346740008,google,"20 January, 2024",13,"7,323.55","34,043","4,674",13.73,247,41.3,16.19,8.91,24.51,0,0,0
688391959627,google,"20 January, 2024",6,"21,556.44","2,125,924","6,424",0.302174489774799099,"1,060",78.21,23.49,14.43,47.89,15,"160,000",7.42
688392070312,google,"20 January, 2024",6,305.14,"29,456",69,0.234247691472026073,9,100,33.33,0,44.44,0,0,0
688510455240,google,"22 January, 2024",22,"1,478.9","130,487",511,0.3916099,41,85.37,34.15,4.88,62.86,0,"11,000",7.44
688510960056,google,"22 January, 2024",22,316.57,"20,914",120,0.573778330305059,4,100,0,0,75,0,0,0
688510960059,google,"22 January, 2024",22,681.42,"42,189",272,0.644717817440565076,16,75,25,12.5,66.67,0,0,0
688511123646,google,"22 January, 2024",22,975.49,"90,715",435,0.479523783277297029,20,90,35,15,72.22,0,"4,500",4.61
688511123649,google,"22 January, 2024",22,675.37,"69,168",555,0.8023941707147814018,15,80,20,6.67,58.33,0,"4,700",6.96
688542909274,google,"22 January, 2024",4,"2,807.83","229,001",897,0.39170134628233064,87,73.56,26.44,1.15,51.56,0,"10,500",3.74
688553630608,google,"22 January, 2024",22,614.38,"59,688",288,0.482509047044632087,8,87.5,37.5,0,57.14,0,0,0
688590423740,google,"22 January, 2024",15,"11,822.52","1,065,773","3,738",0.3507313471067,249,71.08,19.68,2.01,59.32,0,"27,000",2.28
688601692784,google,"22 January, 2024",4,137.62,"11,267",38,0.3372681281618887015,7,71.43,57.14,28.57,60,0,0,0
688601692787,google,"22 January, 2024",4,266.43,"27,325",88,0.3220494053065,7,100,57.14,0,71.43,0,0,0
688601692793,google,"22 January, 2024",4,305.66,"27,359",57,0.208340948134069,4,100,25,25,50,0,0,0
688888644177,google,"25 January, 2024",19,"18,418.69","1,469,721","5,054",0.343874789841065073,397,79.85,31.49,2.77,60.25,2,"52,250",2.84
688888732455,google,"25 January, 2024",19,"7,980.59","680,233","3,771",0.5543688706663746099,181,78.45,37.57,3.87,66.9,0,"27,500",3.45
688888756290,google,"25 January, 2024",15,"4,586.39","491,561","1,451",0.29518208320025388507,123,88.62,40.65,0.81300813008130081301,67.89,4,"25,500",5.56
688888835172,google,"25 January, 2024",19,"7,412.85","680,029","3,327",0.489243841071,148,75,45.27,4.05,57.66,2,"38,000",5.13
688889112909,google,"25 January, 2024",12,"2,438.23","284,378",976,0.34320517058,66,78.79,56.06,3.03,50,1,"6,500",2.67
688889826639,google,"25 January, 2024",16,"3,860.24","159,461",904,0.56690977731232088097,35,74.29,20,45.71,46.15,0,"5,000",1.3
688889826642,google,"25 January, 2024",16,"5,018.48","158,833",856,0.53893083,53,83.02,20.75,37.74,40.91,0,"2,000",0.4
688889826645,google,"25 January, 2024",16,"4,478.27","127,494",638,0.5004157058,30,73.33,10,33.33,36.36,0,0,0
688889826648,google,"25 January, 2024",14,"1,572.48","111,174",387,0.34810297371687624804,22,86.36,40.91,27.27,52.63,0,"3,000",1.91
688889826651,google,"25 January, 2024",14,"2,159.48","83,729",400,0.47773172974716048203,53,83.02,24.53,24.53,40.91,0,"23,500",10.88
688889826654,google,"25 January, 2024",14,"1,965.2","184,655",524,0.2837724405,21,85.71,14.29,9.52,38.89,0,0,0
689985503907,google,"6 February, 2024",9,"1,239.64","23,733",365,1.54,17,82.35,0,82.35,35.71,0,0,0
690161005334,google,"6 February, 2024",9,"1,131.47","38,525",447,1.16,9,88.89,33.33,88.89,62.5,0,0,0
690161005337,google,"6 February, 2024",9,971.8,"23,095",177,0.7663996536047,3,66.67,33.33,100,50,0,0,0
690161005340,google,"6 February, 2024",9,958.96,"20,658",254,1.23,12,83.33,16.67,75,70,0,0,0
690161005343,google,"6 February, 2024",6,"1,892.1","56,047",807,1.44,21,66.67,23.81,57.14,28.57,0,0,0
690161005346,google,"6 February, 2024",6,871.21,"76,155",256,0.33615652288097,11,81.82,18.18,72.73,11.11,0,0,0
690161005349,google,"6 February, 2024",9,265.3,"7,193",67,0.93146114277770054,4,50,0,75,100,0,0,0
690161005352,google,"6 February, 2024",9,"1,044.52","67,614",688,1.02,9,77.78,11.11,100,28.57,0,0,0
690161005355,google,"6 February, 2024",9,"2,220.39","105,213","1,116",1.06,20,75,15,75,26.67,0,"5,999",2.7
690161005358,google,"6 February, 2024",9,"3,246.99","62,600",848,1.35,61,91.8,24.59,80.33,53.57,0,"10,999",3.39
690271145426,google,"8 February, 2024",7,"1,065.89","28,326",188,0.663701193250018,13,76.92,0,76.92,30,0,"4,500",4.22
690271145429,google,"8 February, 2024",7,325.66,"14,631",58,0.39641856332444809,3,100,33.33,100,66.67,0,"4,999",15.35
690271145432,google,"7 February, 2024",8,"1,037.94","42,648",192,0.45019696117051209904,15,100,26.67,86.67,40,0,"5,000",4.82
690271145438,google,"8 February, 2024",7,"1,756.08","47,998",457,0.95212300512521355056,20,65,15,70,61.54,0,"5,000",2.85
690597132405,google,"12 February, 2024",6,610.44,"61,571",326,0.529470043,3,66.67,0,0,50,0,0,0
690597132408,google,"12 February, 2024",6,"1,320.85","41,695",507,1.22,21,85.71,33.33,52.38,44.44,0,"5,000",3.79
690597132411,google,"12 February, 2024",6,"6,686.27","932,146","5,785",0.62061093,115,68.7,26.09,11.3,59.49,0,"11,000",1.65
690597132414,google,"12 February, 2024",6,"2,337.13","47,486",457,0.96,35,65.71,25.71,40,47.83,3,"2,000",0.85575042
690597132417,google,"12 February, 2024",6,737.68,"38,859",538,1.38,4,50,25,0,100,0,0,0
690597132420,google,"12 February, 2024",6,"5,089.54","366,254","1,152",0.31,91,82.42,31.87,9.89,44,0,0,0
690597132426,google,"12 February, 2024",6,"3,400.97","495,644","3,325",0.67084439638127365609,50,72,26,48,55.56,0,"10,499",3.09
690597132429,google,"12 February, 2024",6,513.97,"28,010",240,0.86,5,40,40,40,50,0,0,0
690597132432,google,"12 February, 2024",6,579.84,"18,256",219,1.2,11,63.64,9.09,36.36,57.14,0,0,0
690597132435,google,"12 February, 2024",6,614.61,"53,334",312,0.5849926875914051074,12,50,25,16.67,50,0,0,0
690597132438,google,"12 February, 2024",6,"3,300.66","351,519","1,535",0.43667625363067,91,71.43,28.57,52.75,26.15,1,"10,000",3.03
690597132441,google,"12 February, 2024",6,"5,487.91","621,232","4,599",0.7403031,80,67.5,27.5,3.75,51.85,1,"6,500",1.18
690597132444,google,"12 February, 2024",6,"1,874.74","177,265",869,0.490226497052,52,75,17.31,28.85,46.15,0,"6,500",3.47
690838721937,google,"14 February, 2024",4,642.18,"41,845",362,0.8650973831999044091,6,66.67,16.67,50,25,0,0,0
690876115141,google,"14 February, 2024",4,199.7,"11,360",61,0.53697183099,1,100,100,100,100,0,0,0
690930091646,google,"14 February, 2024",4,334.01,"21,605",144,0.666512381393196019,7,71.43,0,71.43,40,0,0,0
690930091676,google,"14 February, 2024",4,248.35,"11,175",78,0.697986577181208054,3,100,33.33,100,33.33,0,0,0
690930091892,google,"14 February, 2024",4,"1,300.47","122,450",319,0.26051,17,70.59,11.76,64.71,58.33,0,0,0
690930093314,google,"15 February, 2024",3,290.57,"28,872",63,0.218204488778055,5,40,20,100,0,0,"4,999",17.2
690930093488,google,"14 February, 2024",4,423.7,"24,297",251,1.03,11,81.82,18.18,72.73,55.56,0,0,0
690930101894,google,"14 February, 2024",4,944.14,"42,480",119,0.28013,12,66.67,41.67,58.33,37.5,0,0,0
690930102884,google,"14 February, 2024",4,618.66,"65,513",331,0.5052,4,50,25,25,100,0,"4,500",7.27
690930102887,google,"14 February, 2024",4,735.52,"26,730",248,0.9277964833520389076,26,84.62,34.62,69.23,54.55,0,"13,499",18.35
690930102917,google,"14 February, 2024",4,265.46,"15,539",82,0.52770448548812664908,2,50,50,50,0,0,0,0
690930103625,google,"14 February, 2024",4,148.99,"11,533",41,0.3555016040926038,3,100,0,66.67,66.67,0,0,0
691045886040,google,"16 February, 2024",2,601.12,"39,618",126,0.318037,12,75,25,41.67,33.33,0,0,0
691045886043,google,"16 February, 2024",2,551.49,"38,014",74,0.19,2,100,100,0,100,0,0,0
691045886049,google,"16 February, 2024",2,523.54,"30,332",75,0.24726361598312014,2,50,0,50,100,0,0,0
691045886055,google,"16 February, 2024",2,119.64,"6,608",21,0.31779661017,1,100,0,0,0,0,0,0
691045886058,google,"16 February, 2024",2,155.76,"10,788",41,0.3800519095291064,3,66.67,0,66.67,50,0,0,0
691045886061,google,"16 February, 2024",2,116.08,"10,963",40,0.36,4,100,0,25,0,0,0,0
691070249985,google,"16 February, 2024",12,"2,921.03","374,544","5,262",1.4,33,66.67,9.09,3.03,45.45,0,0,0
691136552622,google,"17 February, 2024",87,"2,266.15","54,307",563,1.04,9,55.56,11.11,77.78,80,0,"6,000",2.65
691136557125,google,"17 February, 2024",109,"7,719.54","449,830","1,654",0.37,185,77.3,28.11,72.43,58.04,10,"15,000",1.94
691136557134,google,"17 February, 2024",66,"3,910.17","85,259",313,0.367116668035046,32,81.25,18.75,62.5,61.54,0,0,0
691136659890,google,"17 February, 2024",100,808.91,"15,432",89,0.5767236910316226024,4,100,25,75,25,0,0,0
691136692977,google,"17 February, 2024",87,"16,052.61","979,405","2,877",0.293749776650109,364,72.8,23.08,77.75,41.51,5,"16,000",0.996722516346267022
691136693187,google,"17 February, 2024",100,"1,925.36","46,083",454,0.985178916303192066,30,86.67,30,66.67,50,2,"8,000",4.16
691136693205,google,"17 February, 2024",99,350.89,"13,729",22,0.16024,1,100,0,100,0,0,0,0
691174863016,google,"17 February, 2024",5,"1,048.93","31,685",88,0.277733943506391037,6,83.33,33.33,0,60,0,0,0
691174863019,google,"17 February, 2024",13,"1,247.69","34,262",199,0.58082,6,50,16.67,0,66.67,0,0,0
691174885654,google,"17 February, 2024",13,"1,170.33","56,514",377,0.66709134019888877092,8,75,25,12.5,33.33,0,0,0
691174885666,google,"17 February, 2024",13,802.89,"17,414",130,0.746525783852073045,3,66.67,66.67,0,0,0,0,0
691174885669,google,"17 February, 2024",12,906.02,"34,599",237,0.68499089569063,9,77.78,55.56,22.22,28.57,0,0,0
691174885678,google,"17 February, 2024",13,"3,291.03","142,609",574,0.40249914100793078,57,70.18,29.82,17.54,37.5,0,"6,500",1.98
691175215858,google,"17 February, 2024",100,556.55,"14,604",85,0.58203231991235278006,4,75,0,100,66.67,0,0,0
691175215861,google,"17 February, 2024",100,"2,412.57","76,789",306,0.398494576046048,7,85.71,42.86,42.86,50,0,"4,000",1.66
691175216296,google,"17 February, 2024",66,"2,120.43","66,368",247,0.3721673095,5,100,20,60,60,0,0,0
691175285989,google,"17 February, 2024",97,"2,962.43","114,438",458,0.40022,21,85.71,19.05,85.71,50,0,"4,000",1.35
691175286232,google,"17 February, 2024",66,"2,528.76","76,830",309,0.4022,9,77.78,11.11,33.33,57.14,0,0,0
691229333732,google,"17 February, 2024",13,"1,478.35","46,633",251,0.5382454485021,7,71.43,0,14.29,20,0,0,0
691229333741,google,"17 February, 2024",13,"1,955.02","50,722",541,1.07,5,20,20,0,0,0,0,0
691229333744,google,"17 February, 2024",13,"4,842.52","308,038",937,0.30418325012,60,83.33,31.67,0,38,0,"6,500",1.34
691229333891,google,"17 February, 2024",13,"1,097.81","24,630",148,0.60089321965083,4,25,25,25,100,0,0,0
691229333903,google,"17 February, 2024",13,"9,365.24","515,679","1,896",0.367670585771381034,180,69.44,31.11,3.89,44,0,"19,500",2.08
691229337071,google,"17 February, 2024",13,933.89,"44,893",154,0.343037890094224044,11,72.73,27.27,36.36,50,0,"1,000",1.07
691229337077,google,"17 February, 2024",13,"1,198.03","36,842",169,0.45871559633028,1,100,0,0,0,0,0,0
691229337086,google,"17 February, 2024",5,"1,961.71","35,517",450,1.27,35,77.14,25.71,17.14,33.33,0,0,0
691229337095,google,"17 February, 2024",5,528.86,"10,555",210,1.99,4,100,0,50,50,0,0,0
691229337101,google,"17 February, 2024",13,"2,379.97","100,199",416,0.4151738041,18,66.67,33.33,5.56,58.33,0,"4,500",1.89
691229340872,google,"17 February, 2024",13,"6,593.77","492,340","1,564",0.32,157,70.06,22.93,17.83,38.18,0,"18,500",2.81
691229340878,google,"17 February, 2024",13,"1,062.24","32,939",212,0.643613953064756064,6,83.33,66.67,16.67,60,3,0,0
691229340881,google,"17 February, 2024",13,"3,470.74","182,516","1,305",0.715005807710009,34,67.65,26.47,2.94,43.48,0,0,0
691229340884,google,"17 February, 2024",13,"8,005.85","433,901","2,584",0.6,96,77.08,30.21,2.08,47.3,3,0,0
691229340899,google,"17 February, 2024",13,"1,206.32","36,004",194,0.538829019,1,100,0,0,0,0,0,0
691229564399,google,"17 February, 2024",66,"1,108.48","29,604",167,0.5641129577084,7,100,28.57,85.71,28.57,0,0,0
691229742878,google,"17 February, 2024",87,"8,393.91","139,290","1,528",1.1,210,85.24,20.48,75.24,56.98,6,"26,000",3.1
691229742887,google,"17 February, 2024",66,"1,654.74","56,944",371,0.65151728013,12,75,41.67,66.67,66.67,0,0,0
691229743112,google,"17 February, 2024",66,"2,488.67","66,937",220,0.33,6,66.67,33.33,33.33,50,0,"2,500",1
691229746685,google,"17 February, 2024",66,"2,297.86","49,322",236,0.47848830136653015,3,66.67,66.67,33.33,50,0,0,0
691229747897,google,"17 February, 2024",66,"2,546.35","60,909",231,0.38,9,88.89,33.33,77.78,37.5,0,0,0
691229747924,google,"17 February, 2024",66,"2,218.94","59,416",210,0.3534401508011310085,7,85.71,71.43,57.14,83.33,0,0,0
691229748662,google,"17 February, 2024",66,"2,032.28","50,886",160,0.31,3,100,0,66.67,0,0,0,0
691229748878,google,"17 February, 2024",99,171.51,"5,134",32,0.62,1,100,100,0,0,0,"6,500",37.9
691356090360,google,"20 February, 2024",10,835.74,"24,919",204,0.82,7,71.43,14.29,28.57,20,0,0,0
691356279114,google,"20 February, 2024",10,"1,201.2","38,250",138,0.36078431372549019608,2,100,0,50,0,0,0,0
691356556056,google,"20 February, 2024",9,"1,419.41","86,803",326,0.3755630565763856088,22,81.82,40.91,27.27,44.44,0,"6,500",4.58
691356963276,google,"20 February, 2024",2,712.33,"59,273",178,0.300305366693098038,8,87.5,0,25,0,2,0,0
691376067243,google,"20 February, 2024",50,"2,900.23","65,033",447,0.687343348761398059,11,90.91,27.27,27.27,40,0,0,0
691376531721,google,"20 February, 2024",50,"27,503.59","2,063,660","7,610",0.368762296114670052,587,71.21,26.75,1.53,51.91,8,"16,000",0.58174221404864134038
691415629660,google,"20 February, 2024",50,"6,168.82","155,763",667,0.42821465945058,61,77.05,22.95,9.84,55.32,5,"4,500",0.7294749921730089
691448925020,google,"20 February, 2024",10,"1,248.23","48,820",236,0.4834084,4,75,50,0,33.33,0,0,0
691468633421,google,"20 February, 2024",50,"2,234.01","89,096",357,0.400691389063482087,11,72.73,9.09,36.36,25,0,0,0
691469162348,google,"20 February, 2024",50,"3,444.31","111,692",513,0.459298785947069,4,75,25,0,33.33,0,0,0
691469405432,google,"20 February, 2024",50,"6,828.99","224,506",780,0.3474294673639012,53,71.7,24.53,9.43,47.37,0,"5,000",0.732172954035
691469960090,google,"20 February, 2024",50,"3,353.2","97,924",414,0.4227768473510069033,9,55.56,33.33,0,60,0,0,0
691470084920,google,"20 February, 2024",50,"8,321.82","595,008","1,968",0.33075,138,66.67,20.29,5.8,55.43,0,0,0
691470347999,google,"20 February, 2024",50,"5,447.19","125,521",680,0.5417420192637089,40,87.5,42.5,15,62.86,0,"14,000",2.57
691470505574,google,"20 February, 2024",50,"11,783.46","614,022","2,329",0.37930237027,196,78.57,19.39,1.53,53.25,7,"10,500",0.8910794061023
691574279748,google,"22 February, 2024",2,"1,012.41","67,272",175,0.26014,8,75,25,0,16.67,0,0,0
691613713126,google,"22 February, 2024",8,630.54,"17,613",153,0.8686765457332652018,3,100,0,0,33.33,0,0,0
691613750317,google,"22 February, 2024",2,234.13,"5,501",54,0.9816397019,2,50,50,0,100,0,0,0
691668419693,google,"22 February, 2024",8,983.58,"38,527",137,0.36,3,66.67,33.33,0,50,0,0,0
691669013666,google,"22 February, 2024",8,699.38,"25,882",117,0.452051618885712078,2,100,0,0,100,0,0,0
691727255404,google,"23 February, 2024",7,271.75,"13,427",74,0.55112832352722127057,5,100,60,0,60,0,"6,500",23.92
691745372878,google,"23 February, 2024",60,"27,703.36","1,544,122","7,158",0.4635644075,937,72.04,20.7,75.45,43.26,24,"40,000",1.44
691781469599,google,"23 February, 2024",7,"2,077.68","124,353",513,0.4125352826228559022,45,71.11,46.67,2.22,68.75,0,0,0
691781513717,google,"23 February, 2024",7,895.15,"25,783",194,0.75243377419229725013,9,88.89,11.11,0,50,0,"1,000",1.12
691915451226,google,"26 February, 2024",2,174.51,"8,759",53,0.60509190546866080603,8,25,25,0,0,0,0,0
691916095410,google,"26 February, 2024",44,"16,944.9","563,428","2,378",0.422059251581391056,253,75.89,39.13,3.95,53.65,0,"12,500",0.737685201772862062
691916105943,google,"26 February, 2024",2,236.93,"20,051",72,0.359084,5,60,0,0,0,0,0,0
691916112612,google,"26 February, 2024",44,"4,196.28","181,738",677,0.37,23,73.91,39.13,0,52.94,0,"6,500",1.55
691955014978,google,"26 February, 2024",4,288.78,"13,130",45,0.34272658035034,1,100,0,0,0,0,0,0
691955101612,google,"26 February, 2024",4,298.56,"6,331",46,0.73,3,100,0,0,0,0,0,0
691955179345,google,"26 February, 2024",4,622.89,"26,564",90,0.3388044,9,55.56,55.56,0,60,0,0,0
691955408155,google,"26 February, 2024",44,"3,998.2","110,208",446,0.40468931475029036005,7,85.71,57.14,0,33.33,0,0,0
691963242880,google,"27 February, 2024",101,"82,121.12","782,843","14,942",1.91,"1,993",69.34,11.09,70.05,51.23,20,"172,000",2.09
691981291837,google,"27 February, 2024",22,261.47,"1,693",29,1.71,1,100,0,0,0,0,0,0
692010130754,google,"26 February, 2024",4,491.55,"18,756",94,0.5012,2,50,50,0,0,0,0,0
692010180860,google,"26 February, 2024",4,935.46,"46,064",190,0.412469607502605071,14,64.29,35.71,7.14,66.67,0,"9,000",9.62
692010252416,google,"26 February, 2024",4,414.28,"26,915",154,0.57,3,100,66.67,0,33.33,0,0,0
692012947166,google,"27 February, 2024",287,"71,075.22","28,186","5,062",17.96,"1,156",74.31,33.39,46.63,63.68,213,"1,545,690",21.75
692033954577,google,"27 February, 2024",85,"103,201.56","3,500,855","27,864",0.7959198538642703,"3,434",78.36,19.6,70.73,57.12,87,"403,896",3.91
692055503680,google,"27 February, 2024",56,"4,098.24","229,169",789,0.34428740361916315034,53,66.04,30.19,5.66,45.71,0,0,0
692055503686,google,"27 February, 2024",90,"33,296.96","3,015,684","12,262",0.4066076,956,74.79,19.56,5.33,50.77,9,"62,400",1.87
692055503692,google,"27 February, 2024",149,"17,483.66","1,788,206","25,006",1.4,360,82.22,25,4.17,64.53,72,"534,000",30.54
692055503698,google,"27 February, 2024",145,"53,858.34","1,993,358","9,101",0.46,"1,017",83.68,29.79,7.18,64.98,110,"773,500",14.36
692055503701,google,"27 February, 2024",77,"20,681.36","1,284,457","4,834",0.37634580215608619051,510,72.75,23.14,9.02,45.01,0,"27,000",1.31
692070879580,google,"27 February, 2024",56,714.65,"29,350",199,0.678023850085,5,60,0,40,66.67,0,0,0
692070906901,google,"27 February, 2024",106,667.45,"37,741",339,0.898227391961,12,100,33.33,8.33,75,0,0,0
692070940291,google,"27 February, 2024",56,"10,369.77","698,658","2,626",0.375863441054,110,74.55,38.18,0,48.78,0,"4,500",0.433953565523520044
692070968284,google,"27 February, 2024",77,"36,714.41","3,082,394","17,095",0.554601391,"1,058",64.84,31.95,2.17,54.08,10,"40,500",1.1
692116472630,google,"27 February, 2024",56,"1,539.54","47,495",184,0.3874092009685230024,10,80,30,0,75,7,0,0
692116493423,google,"27 February, 2024",56,605.61,"27,915",118,0.4227118037,4,50,25,25,50,0,0,0
692128558923,google,"28 February, 2024",55,"1,814.41","59,472",166,0.279122948614474038,9,55.56,22.22,77.78,20,0,0,0
692130290574,google,"28 February, 2024",110,"2,201.44","50,462",214,0.42408148706,9,100,22.22,77.78,33.33,0,"6,000",2.73
692156019087,google,"29 February, 2024",88,"32,746.63","3,356,599","12,771",0.3804744028107021,"1,047",77.75,19.48,12.61,57.74,28,"121,750",3.72
692156019114,google,"29 February, 2024",88,833.53,"50,961",400,0.7849139538078,12,91.67,16.67,8.33,63.64,0,0,0
692156019585,google,"29 February, 2024",109,"5,581.42","178,311","2,413",1.35,84,78.57,8.33,29.76,56.06,5,"36,000",6.45
692156019978,google,"29 February, 2024",53,153.41,"3,728",53,1.42,2,100,50,0,50,0,0,0
692156020932,google,"29 February, 2024",54,324.5,"33,023",174,0.52690549011,7,85.71,42.86,28.57,50,0,0,0
692156022189,google,"29 February, 2024",88,"1,055.86","59,675",758,1.27,19,68.42,31.58,5.26,69.23,0,0,0
692156022210,google,"29 February, 2024",40,82.66,"5,381",55,1.02,2,50,0,0,100,0,0,0
692156022840,google,"29 February, 2024",88,"2,618.49","122,314",963,0.78731788675049,64,81.25,9.38,18.75,65.38,2,"12,000",4.58
692156022912,google,"29 February, 2024",88,"3,080.43","240,742","1,362",0.56575089,63,63.49,19.05,1.59,65,0,"3,000",0.97
692156022936,google,"29 February, 2024",23,103.33,"8,424",107,1.27,2,50,0,0,0,0,0,0
692156023407,google,"29 February, 2024",54,751.4,"72,009",425,0.590204002277493091,9,77.78,11.11,11.11,71.43,0,0,0
692156023584,google,"29 February, 2024",23,905.56,"102,126",328,0.32117188570980945107,6,33.33,50,0,100,0,0,0
692156023863,google,"29 February, 2024",54,357.4,"33,071",131,0.39611744428653503069,3,66.67,33.33,0,0,0,0,0
692156023869,google,"29 February, 2024",97,876.21,"58,665",496,0.85,6,100,33.33,33.33,83.33,1,0,0
692156024073,google,"29 February, 2024",54,269.63,"30,270",157,0.52,3,100,33.33,0,33.33,0,0,0
692167910872,google,"28 February, 2024",84,907.31,"18,378",95,0.516922407226031,4,50,25,75,0,0,0,0
